"","Employee_status","Happy_level","Year","Happy"
"56573","Someone else",2,2021,"Pretty happy"
"56574","Someone else",2,2021,"Pretty happy"
"56575","Someone else",3,2021,"Not too happy"
"56576","Someone else",3,2021,"Not too happy"
"56577","Someone else",2,2021,"Pretty happy"
"56578","Someone else",3,2021,"Not too happy"
"56579","Someone else",1,2021,"Very happy"
"56580","Someone else",3,2021,"Not too happy"
"56581","Someone else",2,2021,"Pretty happy"
"56582","Someone else",2,2021,"Pretty happy"
"56583","Self-employed",2,2021,"Pretty happy"
"56584","Self-employed",1,2021,"Very happy"
"56585","Someone else",1,2021,"Very happy"
"56586","Someone else",2,2021,"Pretty happy"
"56587","Someone else",2,2021,"Pretty happy"
"56588","Self-employed",1,2021,"Very happy"
"56589","Self-employed",2,2021,"Pretty happy"
"56590","Someone else",2,2021,"Pretty happy"
"56591","Someone else",2,2021,"Pretty happy"
"56592","Someone else",2,2021,"Pretty happy"
"56593","Someone else",2,2021,"Pretty happy"
"56594","Someone else",1,2021,"Very happy"
"56595","Self-employed",3,2021,"Not too happy"
"56596","Someone else",2,2021,"Pretty happy"
"56597","Someone else",2,2021,"Pretty happy"
"56598","Self-employed",3,2021,"Not too happy"
"56599","Self-employed",2,2021,"Pretty happy"
"56600","Someone else",2,2021,"Pretty happy"
"56601","Self-employed",2,2021,"Pretty happy"
"56602","Someone else",1,2021,"Very happy"
"56603","Someone else",1,2021,"Very happy"
"56604","Someone else",1,2021,"Very happy"
"56605","Someone else",3,2021,"Not too happy"
"56606","Someone else",2,2021,"Pretty happy"
"56607","Self-employed",2,2021,"Pretty happy"
"56608","Someone else",2,2021,"Pretty happy"
"56609","Someone else",2,2021,"Pretty happy"
"56610","Someone else",3,2021,"Not too happy"
"56611","Someone else",2,2021,"Pretty happy"
"56612","Someone else",2,2021,"Pretty happy"
"56613","Someone else",2,2021,"Pretty happy"
"56614","Someone else",2,2021,"Pretty happy"
"56615","Someone else",1,2021,"Very happy"
"56616","Someone else",2,2021,"Pretty happy"
"56617","Someone else",3,2021,"Not too happy"
"56618","Someone else",2,2021,"Pretty happy"
"56619","Someone else",2,2021,"Pretty happy"
"56620","Someone else",3,2021,"Not too happy"
"56621","Someone else",2,2021,"Pretty happy"
"56622","Someone else",1,2021,"Very happy"
"56623","Someone else",1,2021,"Very happy"
"56624","Someone else",2,2021,"Pretty happy"
"56625","Someone else",2,2021,"Pretty happy"
"56626","Someone else",1,2021,"Very happy"
"56627","Someone else",3,2021,"Not too happy"
"56628","Someone else",2,2021,"Pretty happy"
"56629","Someone else",3,2021,"Not too happy"
"56630","Someone else",3,2021,"Not too happy"
"56631","Someone else",3,2021,"Not too happy"
"56632","Self-employed",1,2021,"Very happy"
"56633","Someone else",2,2021,"Pretty happy"
"56634","Someone else",2,2021,"Pretty happy"
"56635","Self-employed",3,2021,"Not too happy"
"56636","Someone else",3,2021,"Not too happy"
"56637","Someone else",3,2021,"Not too happy"
"56638","Someone else",2,2021,"Pretty happy"
"56639","Someone else",2,2021,"Pretty happy"
"56640","Someone else",3,2021,"Not too happy"
"56641","Someone else",2,2021,"Pretty happy"
"56642","Someone else",3,2021,"Not too happy"
"56643","Someone else",1,2021,"Very happy"
"56644","Someone else",2,2021,"Pretty happy"
"56645","Someone else",3,2021,"Not too happy"
"56646","Someone else",3,2021,"Not too happy"
"56647","Someone else",2,2021,"Pretty happy"
"56648","Someone else",1,2021,"Very happy"
"56649","Someone else",1,2021,"Very happy"
"56650","Someone else",2,2021,"Pretty happy"
"56651","Someone else",1,2021,"Very happy"
"56652","Someone else",2,2021,"Pretty happy"
"56653","Self-employed",1,2021,"Very happy"
"56654","Someone else",2,2021,"Pretty happy"
"56655","Self-employed",2,2021,"Pretty happy"
"56656","Someone else",3,2021,"Not too happy"
"56657","Someone else",3,2021,"Not too happy"
"56658","Someone else",2,2021,"Pretty happy"
"56659","Someone else",3,2021,"Not too happy"
"56660","Self-employed",2,2021,"Pretty happy"
"56661","Someone else",2,2021,"Pretty happy"
"56662","Self-employed",2,2021,"Pretty happy"
"56663","Someone else",2,2021,"Pretty happy"
"56664","Someone else",3,2021,"Not too happy"
"56665","Someone else",2,2021,"Pretty happy"
"56666","Someone else",3,2021,"Not too happy"
"56667","Someone else",2,2021,"Pretty happy"
"56668","Someone else",2,2021,"Pretty happy"
"56669","Someone else",3,2021,"Not too happy"
"56670","Someone else",2,2021,"Pretty happy"
"56671","Someone else",2,2021,"Pretty happy"
"56672","Someone else",2,2021,"Pretty happy"
"56673","Someone else",1,2021,"Very happy"
"56674","Someone else",2,2021,"Pretty happy"
"56675","Self-employed",2,2021,"Pretty happy"
"56676","Someone else",2,2021,"Pretty happy"
"56677","Someone else",3,2021,"Not too happy"
"56678","Someone else",2,2021,"Pretty happy"
"56679","Someone else",1,2021,"Very happy"
"56680","Self-employed",3,2021,"Not too happy"
"56681","Someone else",1,2021,"Very happy"
"56682","Someone else",2,2021,"Pretty happy"
"56683","Someone else",3,2021,"Not too happy"
"56684","Someone else",2,2021,"Pretty happy"
"56685","Someone else",2,2021,"Pretty happy"
"56686","Someone else",1,2021,"Very happy"
"56687","Someone else",3,2021,"Not too happy"
"56688","Someone else",2,2021,"Pretty happy"
"56689","Someone else",2,2021,"Pretty happy"
"56690","Someone else",2,2021,"Pretty happy"
"56691","Someone else",2,2021,"Pretty happy"
"56692","Someone else",2,2021,"Pretty happy"
"56693","Someone else",2,2021,"Pretty happy"
"56694","Someone else",2,2021,"Pretty happy"
"56695","Someone else",2,2021,"Pretty happy"
"56696","Someone else",3,2021,"Not too happy"
"56697","Someone else",1,2021,"Very happy"
"56698","Someone else",1,2021,"Very happy"
"56699","Someone else",1,2021,"Very happy"
"56700","Someone else",2,2021,"Pretty happy"
"56701","Someone else",2,2021,"Pretty happy"
"56702","Someone else",2,2021,"Pretty happy"
"56703","Someone else",2,2021,"Pretty happy"
"56704","Someone else",1,2021,"Very happy"
"56705","Someone else",2,2021,"Pretty happy"
"56706","Someone else",1,2021,"Very happy"
"56707","Someone else",2,2021,"Pretty happy"
"56708","Someone else",3,2021,"Not too happy"
"56709","Someone else",2,2021,"Pretty happy"
"56710","Someone else",2,2021,"Pretty happy"
"56711","Someone else",2,2021,"Pretty happy"
"56712","Someone else",2,2021,"Pretty happy"
"56713","Someone else",2,2021,"Pretty happy"
"56714","Someone else",2,2021,"Pretty happy"
"56715","Someone else",1,2021,"Very happy"
"56716","Someone else",3,2021,"Not too happy"
"56717","Someone else",2,2021,"Pretty happy"
"56718","Self-employed",2,2021,"Pretty happy"
"56719","Someone else",2,2021,"Pretty happy"
"56720","Someone else",2,2021,"Pretty happy"
"56721","Someone else",3,2021,"Not too happy"
"56722","Someone else",2,2021,"Pretty happy"
"56723","Someone else",2,2021,"Pretty happy"
"56724","Someone else",1,2021,"Very happy"
"56725","Someone else",2,2021,"Pretty happy"
"56726","Someone else",3,2021,"Not too happy"
"56727","Someone else",3,2021,"Not too happy"
"56728","Someone else",2,2021,"Pretty happy"
"56729","Someone else",2,2021,"Pretty happy"
"56730","Someone else",2,2021,"Pretty happy"
"56731","Someone else",2,2021,"Pretty happy"
"56732","Someone else",3,2021,"Not too happy"
"56733","Someone else",2,2021,"Pretty happy"
"56734","Someone else",2,2021,"Pretty happy"
"56735","Someone else",3,2021,"Not too happy"
"56736","Someone else",2,2021,"Pretty happy"
"56737","Someone else",2,2021,"Pretty happy"
"56738","Someone else",2,2021,"Pretty happy"
"56739","Someone else",2,2021,"Pretty happy"
"56740","Someone else",3,2021,"Not too happy"
"56741","Someone else",1,2021,"Very happy"
"56742","Someone else",2,2021,"Pretty happy"
"56743","Someone else",3,2021,"Not too happy"
"56744","Someone else",3,2021,"Not too happy"
"56745","Someone else",3,2021,"Not too happy"
"56746","Someone else",2,2021,"Pretty happy"
"56747","Someone else",2,2021,"Pretty happy"
"56748","Someone else",2,2021,"Pretty happy"
"56749","Someone else",3,2021,"Not too happy"
"56750","Someone else",2,2021,"Pretty happy"
"56751","Someone else",2,2021,"Pretty happy"
"56752","Someone else",2,2021,"Pretty happy"
"56753","Someone else",1,2021,"Very happy"
"56754","Someone else",1,2021,"Very happy"
"56755","Someone else",2,2021,"Pretty happy"
"56756","Someone else",2,2021,"Pretty happy"
"56757","Someone else",3,2021,"Not too happy"
"56758","Someone else",3,2021,"Not too happy"
"56759","Someone else",2,2021,"Pretty happy"
"56760","Someone else",2,2021,"Pretty happy"
"56761","Someone else",3,2021,"Not too happy"
"56762","Someone else",3,2021,"Not too happy"
"56763","Someone else",2,2021,"Pretty happy"
"56764","Someone else",2,2021,"Pretty happy"
"56765","Someone else",2,2021,"Pretty happy"
"56766","Someone else",2,2021,"Pretty happy"
"56767","Self-employed",1,2021,"Very happy"
"56768","Someone else",1,2021,"Very happy"
"56769","Someone else",2,2021,"Pretty happy"
"56770","Self-employed",2,2021,"Pretty happy"
"56771","Someone else",2,2021,"Pretty happy"
"56772","Self-employed",2,2021,"Pretty happy"
"56773","Self-employed",3,2021,"Not too happy"
"56774","Someone else",3,2021,"Not too happy"
"56775","Someone else",3,2021,"Not too happy"
"56776","Someone else",2,2021,"Pretty happy"
"56777","Someone else",2,2021,"Pretty happy"
"56778","Self-employed",2,2021,"Pretty happy"
"56779","Someone else",2,2021,"Pretty happy"
"56780","Someone else",3,2021,"Not too happy"
"56781","Someone else",2,2021,"Pretty happy"
"56782","Someone else",2,2021,"Pretty happy"
"56783","Someone else",3,2021,"Not too happy"
"56784","Someone else",1,2021,"Very happy"
"56785","Someone else",2,2021,"Pretty happy"
"56786","Someone else",2,2021,"Pretty happy"
"56787","Someone else",3,2021,"Not too happy"
"56788","Someone else",2,2021,"Pretty happy"
"56789","Someone else",1,2021,"Very happy"
"56790","Someone else",2,2021,"Pretty happy"
"56791","Someone else",2,2021,"Pretty happy"
"56792","Someone else",2,2021,"Pretty happy"
"56793","Someone else",2,2021,"Pretty happy"
"56794","Someone else",2,2021,"Pretty happy"
"56795","Someone else",2,2021,"Pretty happy"
"56796","Someone else",2,2021,"Pretty happy"
"56797","Someone else",2,2021,"Pretty happy"
"56798","Someone else",3,2021,"Not too happy"
"56799","Someone else",1,2021,"Very happy"
"56800","Someone else",2,2021,"Pretty happy"
"56801","Someone else",2,2021,"Pretty happy"
"56802","Someone else",3,2021,"Not too happy"
"56803","Someone else",3,2021,"Not too happy"
"56804","Someone else",3,2021,"Not too happy"
"56805","Someone else",2,2021,"Pretty happy"
"56806","Someone else",2,2021,"Pretty happy"
"56807","Someone else",2,2021,"Pretty happy"
"56808","Someone else",2,2021,"Pretty happy"
"56809","Self-employed",3,2021,"Not too happy"
"56810","Someone else",2,2021,"Pretty happy"
"56811","Someone else",1,2021,"Very happy"
"56812","Self-employed",2,2021,"Pretty happy"
"56813","Someone else",1,2021,"Very happy"
"56814","Someone else",2,2021,"Pretty happy"
"56815","Someone else",3,2021,"Not too happy"
"56816","Someone else",2,2021,"Pretty happy"
"56817","Someone else",2,2021,"Pretty happy"
"56818","Self-employed",3,2021,"Not too happy"
"56819","Someone else",2,2021,"Pretty happy"
"56820","Someone else",2,2021,"Pretty happy"
"56821","Someone else",1,2021,"Very happy"
"56822","Someone else",2,2021,"Pretty happy"
"56823","Someone else",2,2021,"Pretty happy"
"56824","Someone else",1,2021,"Very happy"
"56825","Someone else",3,2021,"Not too happy"
"56826","Someone else",2,2021,"Pretty happy"
"56827","Someone else",3,2021,"Not too happy"
"56828","Someone else",2,2021,"Pretty happy"
"56829","Someone else",3,2021,"Not too happy"
"56830","Someone else",2,2021,"Pretty happy"
"56831","Someone else",1,2021,"Very happy"
"56832","Someone else",1,2021,"Very happy"
"56833","Someone else",2,2021,"Pretty happy"
"56834","Someone else",1,2021,"Very happy"
"56835","Someone else",1,2021,"Very happy"
"56836","Someone else",2,2021,"Pretty happy"
"56837","Someone else",2,2021,"Pretty happy"
"56838","Someone else",3,2021,"Not too happy"
"56839","Someone else",1,2021,"Very happy"
"56840","Someone else",3,2021,"Not too happy"
"56841","Someone else",2,2021,"Pretty happy"
"56842","Someone else",1,2021,"Very happy"
"56843","Self-employed",1,2021,"Very happy"
"56844","Someone else",2,2021,"Pretty happy"
"56845","Someone else",2,2021,"Pretty happy"
"56846","Someone else",2,2021,"Pretty happy"
"56847","Someone else",2,2021,"Pretty happy"
"56848","Someone else",2,2021,"Pretty happy"
"56849","Someone else",3,2021,"Not too happy"
"56850","Someone else",3,2021,"Not too happy"
"56851","Someone else",3,2021,"Not too happy"
"56852","Someone else",3,2021,"Not too happy"
"56853","Someone else",3,2021,"Not too happy"
"56854","Self-employed",1,2021,"Very happy"
"56855","Someone else",2,2021,"Pretty happy"
"56856","Someone else",1,2021,"Very happy"
"56857","Someone else",2,2021,"Pretty happy"
"56858","Someone else",3,2021,"Not too happy"
"56859","Someone else",1,2021,"Very happy"
"56860","Self-employed",2,2021,"Pretty happy"
"56861","Someone else",3,2021,"Not too happy"
"56862","Someone else",3,2021,"Not too happy"
"56863","Someone else",3,2021,"Not too happy"
"56864","Someone else",2,2021,"Pretty happy"
"56865","Someone else",2,2021,"Pretty happy"
"56866","Someone else",2,2021,"Pretty happy"
"56867","Someone else",2,2021,"Pretty happy"
"56868","Someone else",2,2021,"Pretty happy"
"56869","Someone else",2,2021,"Pretty happy"
"56870","Someone else",2,2021,"Pretty happy"
"56871","Someone else",2,2021,"Pretty happy"
"56872","Self-employed",2,2021,"Pretty happy"
"56873","Someone else",3,2021,"Not too happy"
"56874","Someone else",3,2021,"Not too happy"
"56875","Someone else",2,2021,"Pretty happy"
"56876","Someone else",2,2021,"Pretty happy"
"56877","Someone else",2,2021,"Pretty happy"
"56878","Someone else",3,2021,"Not too happy"
"56879","Self-employed",2,2021,"Pretty happy"
"56880","Someone else",2,2021,"Pretty happy"
"56881","Someone else",2,2021,"Pretty happy"
"56882","Someone else",2,2021,"Pretty happy"
"56883","Someone else",1,2021,"Very happy"
"56884","Someone else",1,2021,"Very happy"
"56885","Someone else",1,2021,"Very happy"
"56886","Someone else",3,2021,"Not too happy"
"56887","Someone else",1,2021,"Very happy"
"56888","Someone else",2,2021,"Pretty happy"
"56889","Someone else",1,2021,"Very happy"
"56890","Someone else",3,2021,"Not too happy"
"56891","Someone else",2,2021,"Pretty happy"
"56892","Someone else",2,2021,"Pretty happy"
"56893","Someone else",1,2021,"Very happy"
"56894","Self-employed",1,2021,"Very happy"
"56895","Someone else",1,2021,"Very happy"
"56896","Someone else",2,2021,"Pretty happy"
"56897","Someone else",2,2021,"Pretty happy"
"56898","Someone else",3,2021,"Not too happy"
"56899","Someone else",2,2021,"Pretty happy"
"56900","Someone else",2,2021,"Pretty happy"
"56901","Someone else",3,2021,"Not too happy"
"56902","Someone else",2,2021,"Pretty happy"
"56903","Someone else",2,2021,"Pretty happy"
"56904","Someone else",2,2021,"Pretty happy"
"56905","Someone else",2,2021,"Pretty happy"
"56906","Someone else",1,2021,"Very happy"
"56907","Self-employed",1,2021,"Very happy"
"56908","Someone else",3,2021,"Not too happy"
"56909","Someone else",3,2021,"Not too happy"
"56910","Someone else",2,2021,"Pretty happy"
"56911","Someone else",2,2021,"Pretty happy"
"56912","Someone else",2,2021,"Pretty happy"
"56913","Someone else",2,2021,"Pretty happy"
"56914","Self-employed",2,2021,"Pretty happy"
"56915","Someone else",2,2021,"Pretty happy"
"56916","Someone else",3,2021,"Not too happy"
"56917","Someone else",1,2021,"Very happy"
"56918","Someone else",2,2021,"Pretty happy"
"56919","Someone else",1,2021,"Very happy"
"56920","Someone else",2,2021,"Pretty happy"
"56921","Someone else",2,2021,"Pretty happy"
"56922","Someone else",2,2021,"Pretty happy"
"56923","Someone else",2,2021,"Pretty happy"
"56924","Someone else",2,2021,"Pretty happy"
"56925","Someone else",2,2021,"Pretty happy"
"56926","Someone else",1,2021,"Very happy"
"56927","Someone else",1,2021,"Very happy"
"56928","Someone else",2,2021,"Pretty happy"
"56929","Someone else",1,2021,"Very happy"
"56930","Someone else",3,2021,"Not too happy"
"56931","Someone else",2,2021,"Pretty happy"
"56932","Someone else",2,2021,"Pretty happy"
"56933","Someone else",1,2021,"Very happy"
"56934","Someone else",2,2021,"Pretty happy"
"56935","Someone else",3,2021,"Not too happy"
"56936","Someone else",1,2021,"Very happy"
"56937","Someone else",2,2021,"Pretty happy"
"56938","Someone else",3,2021,"Not too happy"
"56939","Someone else",2,2021,"Pretty happy"
"56940","Someone else",3,2021,"Not too happy"
"56941","Self-employed",2,2021,"Pretty happy"
"56942","Someone else",3,2021,"Not too happy"
"56943","Someone else",2,2021,"Pretty happy"
"56944","Someone else",2,2021,"Pretty happy"
"56945","Someone else",3,2021,"Not too happy"
"56946","Someone else",1,2021,"Very happy"
"56947","Someone else",2,2021,"Pretty happy"
"56948","Someone else",3,2021,"Not too happy"
"56949","Someone else",2,2021,"Pretty happy"
"56950","Someone else",2,2021,"Pretty happy"
"56951","Someone else",3,2021,"Not too happy"
"56952","Someone else",2,2021,"Pretty happy"
